,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Saudi Arabia,0.8476081790137892,0.09752092977382683,0.05871629063577585,0.11379291888653696,-1,0.1881104602548564,0.165496855837806,0.19056935394574706,True
Sudan,0.8276759455102923,0.039010228057001516,0.021277481169316645,0.04461840416924113,-1,0.050714208491991444,0.031209761403829743,0.05181334168819431,True
Senegal,0.790913625501732,0.04917917354164417,0.026129637247056317,0.05706154007978027,-1,0.05593423581709902,0.0341145133475521,0.05658628182089928,True
Singapore,0.7089253378971965,0.5782915324469408,0.2737300824866158,0.6933205508406042,-1,0.6474611871409485,0.5198600646343994,0.6724528255219095,False
Solomon Islands,0.8941278283073193,0.04610145345276946,0.025364842937186213,0.053197697057073334,-1,0.039954082363709384,0.026582232556627644,0.0434879200555613,True
Sierra Leone,0.09694988230215962,0.21237174490974356,0.03438681428756205,0.2708641938860455,-1,0.5475968724091095,0.09917628708223944,0.6202420412535754,False
El Salvador,0.9732041422942754,0.04180703733123385,0.031383845776709274,0.052879254234250855,-0.6439085633626238,0.09437190025052426,0.10882998367101297,0.09697630170162753,True
Somalia,0.49231981070155884,0.014846359025020415,0.00746689482088955,0.01768333952664124,-1,0.018318688336509292,0.009180684822877344,0.023039689513203676,True
Serbia,0.7437013351398578,0.04265021232844417,0.11068607336518149,0.06393366546948498,0.5336945093274514,0.030685927246917866,0.07971553328012655,0.03545052996197259,True
South Sudan,0.007259464533214577,0.0713313308212931,0.037006921117971256,0.09570127456877262,-1,0.1914215348739553,0.11089255100025172,0.21791269939814906,True
Sao Tome and Principe,0.8082357293274303,0.03723541628969816,0.02090026758092163,0.0423349691006978,-1,0.04737304437973315,0.02992614969152659,0.048062713045024505,True
Suriname,0.9045792276166822,0.3607348484998001,0.0949589698066772,0.4105104374478716,-1,0.6087498627890783,0.22703396459541797,0.6339194369414495,False
Slovak Republic,0.8682384073523615,0.09099430117653377,0.19522453673227216,0.10093677520098594,-1,0.11363543303562966,0.47481519054407473,0.1256192810517779,True
Slovenia,0.8192913486239949,0.08158147866125615,0.20813105762667825,0.10338698917692074,-1,0.15111854958343374,0.4161993405620798,0.19037280901684003,True
Sweden,0.2966382867741757,0.09960261234552802,0.1697898089159169,0.11318394716465664,-1,0.11048259326460526,0.17415923516574086,0.12772684846847832,True
Eswatini,0.8677398751318836,0.07485043471903985,0.044042754558565406,0.08463667594962973,-1,0.08011123655707217,0.06297023622923384,0.08048425704718337,True
Sint Maarten (Dutch part),0.8818770892054691,0.21268534751174017,0.0870015108757695,0.2512700295457866,-1,0.29470700320168397,0.1634960885244921,0.3630991524180781,False
Seychelles,0.7176041813343295,0.10658142446260414,0.13057457099889794,0.12623964548596747,-1,0.12017024370886427,0.14876742539066967,0.1411041169499714,True
