,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Solomon Islands,0.05067605479939652,0.10298052331554558,1.7360877368140288,0.13732744735900934,-0.1902881480254659,0.12493710261078265,5.287493535543541,0.18089186727518494,True
Sierra Leone,0.20768561137193564,0.0732237791167759,0.0762285388594159,0.08915027363253882,0.259623855777414,0.10922679262256355,0.10615218315959392,0.12434417372135179,True
El Salvador,0.7032490276240183,0.10453565101501996,0.07040622777494039,0.13802833879916276,-0.37815733935737894,0.11294218152987694,0.07978956313196332,0.15142731672126586,True
Somalia,0.859157873441923,0.002803780535296612,0.0008851899771138133,0.0038299366958910765,0.8832939261418996,0.0016494564355626017,0.0005179382512860104,0.0020764694085517936,True
Serbia,0.4610477065463501,1.8067335585199942,0.09969132214792956,2.3723287710309555,-0.11619131973713093,3.2566554644085732,0.15234029962253998,3.702104232045512,False
South Sudan,0.73623330785623,0.024879443533289265,0.0018943510262588983,0.03478401839281224,0.46146847768032817,0.03528439943227042,0.0026683279615728112,0.04993267167671611,False
Sao Tome and Principe,0.44357456082882696,2.1563196301542584,0.09952681709616121,2.6925589809452,-1,2.7258118549880916,0.1159740051032784,3.093613607059408,False
Suriname,0.31807605487583956,0.12446139929485496,0.04505515643646479,0.17181482729623387,0.7367600394224383,0.03520868536072839,0.013458175912408842,0.04205210538471478,True
Slovak Republic,0.12145724493014087,2.1458004621656706,0.14624604592839535,2.5041749550448955,-0.39098231887873625,2.6278201544420137,0.18610397095020628,2.8937947826177552,False
Slovenia,0.041364312835985406,0.08538372141764322,0.04560646398097055,0.11343521795202845,0.027932737426552334,0.1331894675581818,0.07224619661870123,0.1744633186362785,True
Sweden,0.024581715923888026,1.5435626138256304,0.2789524150468933,1.7777161982346015,0.19246796122622656,0.7538526594337122,0.11395366166257392,0.8837189025897033,False
Eswatini,0.7700276670210257,1.0025805047030243,0.03707752413191498,1.2549190168175257,-1,1.7004744545213981,0.05834390354875831,1.9367285718563845,False
Syrian Arab Republic,0.6146106511732499,0.15687615810225075,0.06081205544730895,0.2213591456036788,-1,0.12952165547420996,0.04199716988594704,0.16059997400356227,True
Chad,0.0,1.3552527156068805e-20,1.3552527156068805e-16,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-16,1.3552527156068805e-20,True
Togo,0.41660715205182686,0.40351560339789405,0.1339616235036818,0.5087372083541405,0.346592617892174,0.7272138709134209,0.2938976099621187,0.8112616276662115,False
Thailand,0.197825505589739,0.31457238211707983,474.39778685972436,0.369068213456181,-0.11046857090011208,0.1429830942636051,453.6192200451022,0.1549321652591071,True
Tajikistan,0.17949149614361648,3.036216613624689,0.5999199225030031,3.553837494434195,-1,2.2344944742476356,0.23172927801028348,2.809595011041142,False
Turkmenistan,0.0020094306224021086,2.300356688312699,0.9607400820438999,2.524413195609175,-1,1.5680633549038947,0.5626735964886574,1.810646016701448,False
Timor-Leste,0.0010437203634312553,0.028665331574091894,0.019508159065624947,0.04330887555671749,-0.018477200579385178,0.040234727123891534,0.02765479100384139,0.05220421368800882,True
Tonga,0.005455487177633889,0.46000281584982905,0.50854055211175,0.501068295534272,-0.2745971972311847,0.5412109534981221,0.7454756123684676,0.5773290702412989,True
Trinidad and Tobago,0.930316429161378,0.113855848651017,0.04790352228636936,0.1357392933210566,0.808992755072637,0.14281757039938955,0.07942086357603603,0.17202236847146868,True
Tunisia,0.0567140127742326,0.08446402088470273,0.02910851416277094,0.11833119839466472,0.10267934106910692,0.1583659132929227,0.05319271923780812,0.19603867650257895,True
Turkiye,0.39513729056312685,0.11979026273746124,0.05772579574876881,0.14825717545497494,-0.8279924044503382,0.11264534831542102,0.04720250263278254,0.13626130630691452,True
