,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Sao Tome and Principe,0.6104243938102525,0.14822016471921076,0.0367481839123523,0.2076230498287417,-1,0.07675264440317706,0.01677704435083614,0.1005781981486645,True
Suriname,0.2625069848423872,0.17620175411557704,0.044816987662580056,0.26076936071189166,-1,0.09547651184741657,0.021744435939058677,0.1088519450952202,True
Slovak Republic,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
Slovenia,0.04237882617636479,0.025072336870579904,0.0055116040680412825,0.027399504082370584,-1,0.017188535988070974,0.003766116999552598,0.019397789292668097,True
Sweden,0.4314324398147952,0.002079579908937035,0.0004528765421320969,0.002571359074913499,-0.0277794303663772,0.00466196149308491,0.0010162408978539078,0.004716578944438986,True
Eswatini,0.4100305119462232,0.17353390927382312,0.04196086004349052,0.22419648244899237,-1,0.1334381248683628,0.02982319771860622,0.14104639210712583,True
Seychelles,0.18348329433404165,0.19886392641815023,0.05459159742324848,0.3592956764210817,-1,0.13356298318386547,0.02906626759255332,0.14605449315114855,True
Syrian Arab Republic,0.44525097872736774,18.56149512429568,0.47506801202708665,21.02197920787218,-1,17.309602357929556,0.22093588881406245,19.468755360164394,False
Chad,0.5360777024145701,0.470148036888183,734.7977848784926,0.5959003592179043,-1,0.4172841767862462,0.13031297667939684,0.48589197041296756,True
Togo,0.49169298248085536,0.362587306983818,0.10648716596343012,0.4483840619861126,-1,0.1570479863752535,0.03610002822258725,0.18611582095245088,True
Thailand,0.7150854835404008,0.11729916346242379,0.027151843859486147,0.13375036135890556,-1,0.12179632029795444,0.02653125075024662,0.13757442217924262,True
Tajikistan,0.681892917758542,0.0365769728055039,0.00842944936327973,0.05072176480055971,0.5873039279167154,0.024142113451157153,0.00541980780372169,0.030840310625932232,True
Turkmenistan,0.2480796040262191,0.05213204043680664,0.011640196189864954,0.07051160774152242,-0.1690876763731921,0.036845512146997536,0.00816330882597145,0.052422155951723656,True
Timor-Leste,0.6506339510292082,3.479999999999998,0.05167606034230182,4.974845817619968,0.6506339510292082,3.479999999999998,0.05167606034230182,4.974845817619968,False
Tonga,0.47690110564900035,0.1626551590211704,0.038280096173988386,0.20429651170552793,-1,0.13298163705543747,0.028995287277000847,0.1437822884946143,True
Trinidad and Tobago,0.4834922463854956,0.11423728891927212,0.028364836788802396,0.18629868706321193,-1,0.11723070990932091,0.026029812812345794,0.13778686161310413,True
Tunisia,0.5556752919539028,0.07575924530553398,0.01711897398060596,0.08935091452004675,-1,0.06195627951270026,0.013514295537447884,0.06856863492490224,True
Turkiye,0.5618557705221171,0.10618553110545105,0.025331497880653468,0.14456429014624608,0.31609766228726166,0.05921560662462673,0.013578967145283985,0.09214447961326681,True
Tuvalu,0.47565162865443156,0.1597765435574129,0.03820365243559179,0.20242437482198475,-1,0.0951627941053883,0.02101444223362716,0.1208331063887803,True
Tanzania,0.6111388487043579,0.08936820848988881,0.020953395313574256,0.10691780592255422,-1,0.0730807463666859,0.016311823450623018,0.08331546328431678,True
