,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
"Macao SAR, China",0.5873746595383798,6.968540878993364,0.1916389674880794,9.15528922600117,-1,8.349192733235412,0.13237792189613445,12.185988288478727,False
Morocco,0.8151710403973071,0.2829907590833396,0.24084995791248978,0.3051171314498315,-1,0.31980851027170915,0.1263567353168768,0.32331771119951647,True
Madagascar,0.10398915152325716,0.7790699998756002,0.34397733084860993,0.8564748531445224,-0.4613538978372502,0.5293206347042151,0.2307318889029119,0.6279745815351224,False
Mexico,0.8303384162256383,0.1173701968131842,0.04954001772534462,0.15705881804987012,0.9201696910587176,0.01680507631549131,0.005166908981095309,0.02234804426208913,True
Middle income,0.7532130381445435,1.6886358164484172,0.16733969307195581,2.1727723073234846,-0.8305024105266827,3.5131628077988055,0.1664727638311842,4.0402744999400575,False
North Macedonia,0.09627899992288891,0.1683522664610501,0.05502862670935463,0.2014396797005751,-0.9139001931863977,0.18572734509112182,0.05386688059868229,0.23440272527250064,True
Mali,0.5050619347305179,0.19406969783606298,1315.0620453466263,0.27071141129953247,0.3385640461909334,0.33688146220328763,403.2332425552463,0.4642207537884121,True
Malta,0.6140599063608245,0.3847663348687007,0.2128422284375318,0.44888639715498735,-0.4212384283226851,0.14556335090913608,0.04261548428545582,0.15749255285616715,True
Myanmar,0.8909122935817907,0.13848081611446683,0.16069304403516388,0.16268542655473675,-1,0.1768664560725344,0.11489183404973032,0.19793940782175098,True
Mongolia,0.18032177042688136,0.24499109687075052,0.08032156619913043,0.3145148441409787,-1,0.4272566963025023,0.11110047667519223,0.43782039787271526,True
Mozambique,0.2729141154239161,0.1621668609202516,1032.588818005766,0.24542108075417035,0.11398274323472402,0.364238373063548,1286.06456584848,0.45052732982040733,True
Mauritania,0.4970760578000094,0.18660847424037202,312.37950780646344,0.2242462616519898,-1,0.19813598675449512,0.1644807742164685,0.2089365456741682,True
Mauritius,0.6581374518405064,3.8621042088632485,1.6015160487845614,4.620747757732517,-0.7519327388957919,6.723336850843756,0.26112092339024057,8.126266153363893,False
Malawi,0.04309833003521746,0.03940771215314929,0.08670420858634283,0.05768274363387485,-0.08828419568627899,0.10325831338665248,0.23150923951645516,0.10789088436971694,False
Malaysia,0.901127481645227,2.73753941541498,0.3405014590657081,3.2691050168457583,0.4389610273453074,2.20956848197292,0.07100745970292172,2.6728826171741855,False
Niger,0.3609851643093417,0.030847976325525148,195.16583356123894,0.0526901987725699,0.1886113206684491,0.08424508428213422,343.86955216768706,0.10554286408950733,True
Nigeria,0.9545295889637525,0.09527113543707544,160.52379533828847,0.1093110758030528,0.8909047664900851,0.10011575905647437,0.18418355533146546,0.11745062596781765,True
Nicaragua,0.5623643009712511,1.1791994558999501,0.16845025817639567,1.4621742795135502,-0.21014085673187388,1.229000068956899,0.1488467751793543,1.4590182687972413,False
Netherlands,0.9543751159830234,1.9830878166340429,0.059772237666522475,2.407029956109568,0.8714753757574176,1.2719701182130954,0.022851917515054363,1.383881510276744,False
Norway,0.9365793278934063,4.39700393628624,0.13021720569991552,5.062776551444344,-1,6.1090251608474,0.08084154110994723,6.6931226512486095,False
Nepal,0.5805747534425276,1.2485278568502414,0.21941314747744833,1.6898321923771116,0.3009664476892002,2.296878834159861,0.25493486261226905,2.728089323278348,False
New Zealand,0.747037950417192,6.545798954716025,0.20109491820250372,9.887378609560919,0.6429119339261429,9.539755402495109,0.13366835610892067,17.429054185093563,False
Oman,0.8856427175099476,1.9997679498930554,29.461597923051,2.2951272345898523,0.6670771203304379,2.9706615931105826,0.20354411797451094,3.214249746381694,False
Pakistan,0.7535211002260082,0.3686274728478905,0.12279586269321385,0.6014609856243115,0.46894639913445624,0.859061155407321,0.2428819248048712,1.051949505614718,False
Panama,0.8263717249472026,0.1310423915269231,0.0475515144379658,0.16838060111035177,0.6493342360687637,0.0632868726321028,0.017278169906264608,0.06924412804469768,True
Peru,0.9065352015847914,1.5913586765839056,0.07203917841080532,2.2639415679377985,-0.35820558210608233,3.9047255416480624,0.13715409323412586,4.201501496513854,False
Philippines,0.6758631609213027,0.09103497682148966,0.029113482172954792,0.1113046111426834,-1,0.08646181575509009,0.02571891895694322,0.09579497590875581,True
Poland,0.7961126893596556,7.030190142879361,0.31478209270906266,7.912011725822309,-1,11.29771886106507,0.17335478609479923,11.477166097792558,False
Portugal,0.9174102845631569,4.523478388680742,0.3110478672224966,5.181168514671138,-0.16274600941042183,4.584547890265932,0.08041697833098783,4.770834159683518,False
Paraguay,0.7787500471049922,1.1488734631278004,0.1349836690926847,1.4503275822689647,0.5236919242288836,2.089207420011223,0.20393236180042326,2.3155115091510092,False
West Bank and Gaza,0.9641591311697396,0.05294171268373585,0.015038299501166088,0.07041293497795716,0.7091041636474633,0.08749474094601192,0.023181529820053358,0.09685284772325241,True
Qatar,0.24251268909860801,4.6860462911250265,3365.050916556278,5.524598438369917,-1,7.2495911552327525,0.6487764680493419,8.359542802302414,False
Romania,0.5950163721578179,7.41442242048836,0.5288892091011274,9.364570807421918,-0.7313331643568786,14.698275223175665,0.2588919609733592,17.7826347243092,False
Russian Federation,0.4994852868813947,4.482954839612627,0.08637770506651596,5.968923196487106,-0.5007503797883011,8.654390126069325,0.12481627270817404,9.37550373739583,False
Rwanda,0.6661530581846988,0.26268061038589063,1593.476391013569,0.32180909934677066,-0.34709915148964954,0.37424081703953427,0.251900230166235,0.4439333667448015,True
Saudi Arabia,0.9226473978287896,2.0507125641068775,0.29443037174009457,2.6192714256325313,0.08876810100008792,3.538251200391008,0.10708598840290891,4.290810790080941,False
Senegal,0.8334046347588149,0.6586019572833837,0.2033998952445079,0.8660020827906134,0.5164678074373246,1.1958940848292825,0.21560606660519083,1.3977463803155905,False
Sierra Leone,0.7749751077082329,0.029927925542598228,0.04839363825021023,0.03573196925154646,0.7749751077082329,0.029927925542598228,0.04839363825021023,0.03573196925154646,False
El Salvador,0.8342740933143159,0.18540122200308812,0.08802098614368789,0.23640092234944557,-1,0.2402378603502659,0.0763640141199942,0.25101302825424254,True
Serbia,0.9166399749958735,0.028930719295443996,0.007676296225635444,0.03549929392631855,0.8845414811743163,0.032116303102367905,0.008495404235679054,0.038450296230276425,True
Slovak Republic,0.9691168145410771,1.8848821134937153,0.0674858585227248,2.234985739829399,0.9071814689092131,2.7737387378658793,0.06736798156822224,2.989123817140552,False
Slovenia,0.8796251011142429,6.820834508873609,0.23933052974422786,7.862585872913514,0.19459152680685687,7.962880411407825,0.10079424806606603,8.391267929132809,False
Sweden,0.7696273042839917,7.175462241303188,0.18807277928850827,8.484802724147825,-1,10.402048122496028,0.13211483645913288,12.655705094350346,False
Eswatini,0.7938581115448345,0.24035976694117542,664.7108188005219,0.2664213022471176,-1,0.24895361318230808,0.18021615689401602,0.2966831055182422,True
Syrian Arab Republic,0.5100631831422496,0.18180218697383818,0.07177524581897046,0.2074048297675887,-1,0.19268570287976403,0.07281479240903119,0.2622170758657363,True
Chad,0.9552224567953698,0.04107610805976129,28.963186386974872,0.05956804237317513,0.9156049323486608,0.05405318932777636,0.1340269457832726,0.0730672704190923,False
Togo,0.8077656758877982,0.39837476898623025,0.21006509781517935,0.6601906279055629,0.6078155725989192,0.8750947057334478,0.21413437125016016,1.2978787743145945,False
Thailand,0.8537262852849761,0.2798000834944802,0.1380373447231492,0.36310020032693,-1,0.16998488484762692,0.043738844352730386,0.20806780576355782,True
Tajikistan,0.3573277968905545,0.05812408570363165,0.019337986913903465,0.07536035744374885,-0.3808667858363215,0.09847060244319357,0.033447545730252756,0.11406875492789542,True
Trinidad and Tobago,0.7231900229422901,0.12428063243204475,0.0990549494033046,0.14859933528321387,0.400774618449682,0.08374924463291071,0.05905565846961878,0.11301058585488903,True
Tunisia,0.8195202918306059,3.384556971649725,0.504020246691083,3.9058899630886743,-1,6.2473433179987605,0.19697372559480328,6.7292741545843064,False
Turkiye,0.8347467332868963,3.664502900985644,0.3700145357640177,4.545430804942619,0.23041427946705184,5.391988633357742,0.12467916606396216,7.916783146532496,False
Tanzania,0.07282787098902255,0.012173035834065548,79.41633610704429,0.032011185161397254,0.028560288696533043,0.03768068505363712,156.77393492159305,0.07157626070280912,True
Uganda,0.6521051178204752,0.1776088340210257,1093.33101188043,0.22054275748041008,0.1812654673793096,0.24006996261784094,0.2311891370971209,0.3170789867915991,True
Ukraine,0.4428729990752347,3.0140197822816086,0.06400312294026284,4.069796734279511,0.2957066784617657,5.908617253157806,0.11884856074872929,6.776689466363126,False
Upper middle income,0.719101735426057,2.7811251445971106,0.23938857079514855,3.4237086368912943,-1,5.782625950270034,0.20655975666750362,6.267531298384402,False
Uruguay,0.9289222327547673,0.08806458701495348,0.02849063309559517,0.10515760059078932,0.8438849441492409,0.03774271916370457,0.01051553833928322,0.055503903921498836,True
United States,0.897214561815558,2.532585674761874,0.04133304842717667,3.054229811453731,0.13810704655281736,4.1147891269294306,0.054136035076617996,4.69974352778671,False
Uzbekistan,0.8157891844962132,0.0764105930685901,0.02946203274865112,0.09167182651425539,0.5610373334233951,0.10106848194711526,0.041557416861777906,0.11162095733465549,True
"Venezuela, RB",0.9046935951982678,0.07104148543694357,0.02629996546939563,0.08896493663789773,0.4091144833561272,0.05398056943229403,0.017568363043066224,0.0693066089407405,True
Vietnam,0.5968423501943012,2.6601150623753194,0.929544647931816,3.1275676477372483,-0.09171017752760613,3.0120170405334283,0.19333580547170529,4.053164905535136,False
World,0.8318049183437795,1.5356259355530568,0.10009776725352168,1.895451124375743,-0.6266399704503245,3.0768378732688517,0.11797833611339596,3.4833626989093385,False
South Africa,0.872000334329629,0.14806247313431803,0.06634540541838266,0.1717862453651188,0.872000334329629,0.14806247313431803,0.06634540541838266,0.1717862453651188,True
Zambia,0.0831132339353361,0.1502539566303248,256.9735871809464,0.18866290179098766,0.0831132339353361,0.1502539566303248,256.9735871809464,0.18866290179098766,True
Zimbabwe,0.2430225851097617,0.15221984929485297,0.3242057709618928,0.23937321843374584,0.26442691300317644,0.2546518853020255,0.5402732828154868,0.35042718307764137,True
